NRO_BOLETO,VALOR,ORIGEN_DESTINO,FECHA_SALIDA_SERVICIO,HORA_SALIDA_SERVICIO,FECHA_COMPRA,LINEA,TIPO_ASIENTO,CANAL_VENTA,SUBCANAL_VENTA
503399,5000,tmco-pcon,20231018,0930,20231015,2,Salon Cama,Internet,Boleteria
503400,4500,tmco-pcon,20231018,0930,20231017,2,Semi Cama,Presencial,App Movil
503401,5000,tmco-pcon,20231018,0930,20231012,1,Clas.Cort.,Presencial,Sitio Web
503402,5500,tmco-pcon,20231018,0930,20231015,1,Semi Cama,Presencial,Boleteria
503403,4000,tmco-pcon,20231018,0930,20231017,1,Clas.Cort.,Presencial,Boleteria
503404,4000,tmco-pcon,20231018,0930,20231009,1,Semi Cama,Internet,Sitio Web
503405,4000,tmco-pcon,20231018,0930,20231016,3,Salon Cama,Internet,Boleteria
503406,4000,tmco-pcon,20231018,0930,20231016,2,Semi Cama,Internet,Boleteria
503407,4000,tmco-pcon,20231018,0930,20231016,3,Clas.Cort.,Internet,Boleteria
503408,5000,tmco-pcon,20231018,0930,20231013,3,Salon Cama,Presencial,App Movil
503409,4000,tmco-pcon,20231018,0930,20231017,3,Semi Cama,Internet,App Movil
503410,4000,tmco-pcon,20231018,0930,20231018,3,Semi Cama,Internet,App Movil
503411,5000,tmco-pcon,20231018,0930,20231008,1,Salon Cama,Internet,Sitio Web
503412,4000,tmco-pcon,20231018,0930,20231018,3,Salon Cama,Presencial,Sitio Web
503413,4000,tmco-pcon,20231018,0930,20231016,1,Salon Cama,Presencial,Boleteria
503414,4000,tmco-pcon,20231018,0930,20231017,1,Semi Cama,Internet,App Movil
503415,4500,tmco-pcon,20231018,0930,20231015,1,Semi Cama,Presencial,App Movil
503416,5000,tmco-pcon,20231018,0930,20231017,3,Clas.Cort.,Internet,Boleteria
503417,4500,tmco-pcon,20231018,0930,20231005,1,Clas.Cort.,Internet,App Movil
503418,5500,tmco-pcon,20231018,1300,20231017,3,Salon Cama,Internet,Boleteria
503419,5000,tmco-pcon,20231018,1300,20231011,1,Clas.Cort.,Presencial,Sitio Web
503420,5000,tmco-pcon,20231018,1300,20231005,1,Clas.Cort.,Presencial,Sitio Web
503421,5500,tmco-pcon,20231018,1300,20231018,2,Salon Cama,Presencial,App Movil
503422,5000,tmco-pcon,20231018,1300,20231008,1,Salon Cama,Internet,Boleteria
503423,4000,tmco-pcon,20231018,1300,20231004,2,Salon Cama,Presencial,App Movil
503424,4000,tmco-pcon,20231018,1730,20231001,2,Clas.Cort.,Presencial,App Movil
503425,5000,tmco-pcon,20231018,1730,20231013,2,Clas.Cort.,Internet,Sitio Web
503426,5000,tmco-pcon,20231018,1730,20231017,2,Clas.Cort.,Internet,Sitio Web
503427,4000,tmco-pcon,20231018,1730,20231014,2,Clas.Cort.,Presencial,Sitio Web
503428,5500,tmco-pcon,20231018,1730,20231017,1,Clas.Cort.,Internet,Sitio Web
503429,4500,tmco-pcon,20231018,1730,20231010,3,Clas.Cort.,Internet,Sitio Web
503430,5500,tmco-pcon,20231018,1730,20231017,3,Salon Cama,Presencial,Sitio Web
503431,4000,tmco-pcon,20231018,1730,20231017,3,Salon Cama,Presencial,Boleteria
503432,4500,tmco-pcon,20231018,1730,20231018,3,Clas.Cort.,Internet,Boleteria
503433,5500,tmco-pcon,20231018,1730,20231016,3,Semi Cama,Internet,Sitio Web
503434,5500,tmco-pcon,20231018,1730,20231012,3,Semi Cama,Presencial,Boleteria
503435,5500,tmco-pcon,20231018,1730,20231015,3,Semi Cama,Internet,Boleteria
503436,4000,tmco-pcon,20231018,1730,20231010,3,Salon Cama,Presencial,Boleteria
503437,4000,tmco-pcon,20231018,1730,20231009,3,Clas.Cort.,Presencial,App Movil
503438,4000,tmco-pcon,20231018,1730,20231014,3,Salon Cama,Presencial,App Movil
503439,5500,tmco-pcon,20231018,1730,20231015,1,Semi Cama,Presencial,Sitio Web
503440,4000,tmco-pcon,20231018,1730,20231007,1,Salon Cama,Presencial,App Movil
503441,4500,tmco-pcon,20231018,1730,20231011,3,Semi Cama,Presencial,App Movil
503442,4000,tmco-pcon,20231018,1730,20231018,1,Clas.Cort.,Presencial,Sitio Web
503443,5000,tmco-pcon,20231018,1900,20231014,2,Semi Cama,Presencial,Boleteria
503444,4000,tmco-pcon,20231018,1900,20231018,2,Semi Cama,Presencial,Boleteria
503445,5000,tmco-pcon,20231018,1900,20231016,2,Salon Cama,Presencial,Boleteria
503446,5500,tmco-pcon,20231018,1900,20231018,1,Salon Cama,Presencial,App Movil
503447,4000,tmco-pcon,20231018,1900,20231013,2,Clas.Cort.,Internet,Boleteria
503448,4000,tmco-pcon,20231018,1900,20231010,1,Salon Cama,Internet,Boleteria
503449,4500,tmco-pcon,20231018,1900,20231014,1,Salon Cama,Internet,Sitio Web
503450,4500,tmco-pcon,20231018,1900,20231011,1,Clas.Cort.,Presencial,Boleteria
503451,5000,tmco-pcon,20231018,1900,20231017,3,Salon Cama,Presencial,App Movil
503452,4000,tmco-pcon,20231018,1900,20231006,1,Salon Cama,Internet,App Movil
503453,5500,tmco-pcon,20231018,1900,20231013,2,Salon Cama,Presencial,Sitio Web
503454,5000,tmco-pcon,20231018,1900,20231018,3,Semi Cama,Presencial,Boleteria
503455,4000,tmco-pcon,20231018,1900,20231009,1,Semi Cama,Presencial,Boleteria
503456,3700,pcon-tmco,20231018,0630,20231016,3,Semi Cama,Internet,Sitio Web
503457,4700,pcon-tmco,20231018,0630,20231017,3,Semi Cama,Internet,App Movil
503458,4200,pcon-tmco,20231018,0630,20231017,2,Salon Cama,Internet,App Movil
503459,4200,pcon-tmco,20231018,0630,20231010,1,Semi Cama,Presencial,Boleteria
503460,4200,pcon-tmco,20231018,0630,20231017,1,Clas.Cort.,Presencial,Boleteria
503461,5200,pcon-tmco,20231018,0630,20231018,1,Semi Cama,Internet,App Movil
503462,5200,pcon-tmco,20231018,0630,20231018,1,Semi Cama,Internet,App Movil
503463,3700,pcon-tmco,20231018,0630,20231018,2,Salon Cama,Internet,App Movil
503464,4200,pcon-tmco,20231018,0630,20231015,2,Clas.Cort.,Internet,Boleteria
503465,3700,pcon-tmco,20231018,0630,20231017,3,Semi Cama,Presencial,App Movil
503466,3700,pcon-tmco,20231018,0700,20231018,1,Clas.Cort.,Internet,Sitio Web
503467,5200,pcon-tmco,20231018,0700,20231018,3,Salon Cama,Presencial,Boleteria
503468,4200,pcon-tmco,20231018,0700,20231018,2,Semi Cama,Internet,App Movil
503469,3700,pcon-tmco,20231018,0700,20231018,2,Clas.Cort.,Presencial,Boleteria
503470,3700,pcon-tmco,20231018,0700,20231012,2,Salon Cama,Internet,Sitio Web
503471,5200,pcon-tmco,20231018,0700,20231016,2,Clas.Cort.,Internet,Sitio Web
503472,3700,pcon-tmco,20231018,0930,20231011,1,Salon Cama,Presencial,Sitio Web
503473,5200,pcon-tmco,20231018,0930,20231014,1,Clas.Cort.,Presencial,Sitio Web
503474,5200,pcon-tmco,20231018,0930,20231018,3,Salon Cama,Presencial,Sitio Web
503475,3700,pcon-tmco,20231018,0930,20231016,3,Semi Cama,Presencial,Sitio Web
503476,4200,pcon-tmco,20231018,0930,20231018,1,Clas.Cort.,Internet,App Movil
503477,5200,pcon-tmco,20231018,0930,20231017,1,Salon Cama,Internet,Sitio Web
503478,5200,pcon-tmco,20231018,0930,20231018,1,Clas.Cort.,Internet,Boleteria
503479,4200,pcon-tmco,20231018,0930,20231016,2,Salon Cama,Internet,App Movil
503480,5200,pcon-tmco,20231018,0930,20231016,1,Semi Cama,Internet,Boleteria
503481,3700,pcon-tmco,20231018,0930,20231016,2,Clas.Cort.,Internet,Sitio Web
503482,3700,pcon-tmco,20231018,0930,20231011,3,Semi Cama,Presencial,Boleteria
503483,3700,pcon-tmco,20231018,0930,20231017,3,Clas.Cort.,Internet,Sitio Web
503484,4200,pcon-tmco,20231018,0930,20231018,2,Semi Cama,Internet,Boleteria
503485,4200,pcon-tmco,20231018,0930,20231014,1,Semi Cama,Internet,Sitio Web
503486,5200,pcon-tmco,20231018,0930,20231014,1,Semi Cama,Presencial,Boleteria
503487,5200,pcon-tmco,20231018,1300,20231004,3,Salon Cama,Internet,App Movil
503488,5200,pcon-tmco,20231018,1300,20231015,2,Salon Cama,Presencial,Sitio Web
503489,5200,pcon-tmco,20231018,1300,20231013,2,Salon Cama,Internet,App Movil
503490,4200,pcon-tmco,20231018,1300,20231012,3,Semi Cama,Internet,Sitio Web
503491,3700,pcon-tmco,20231018,1300,20231018,1,Salon Cama,Presencial,Boleteria
503492,4200,pcon-tmco,20231018,1300,20231015,2,Salon Cama,Presencial,App Movil
503493,4700,pcon-tmco,20231018,1300,20231011,2,Semi Cama,Presencial,App Movil
503494,4700,pcon-tmco,20231018,1730,20231014,2,Semi Cama,Presencial,App Movil
503495,5200,pcon-tmco,20231018,1730,20231013,1,Semi Cama,Presencial,Sitio Web
503496,4700,pcon-tmco,20231018,1730,20230929,2,Clas.Cort.,Internet,App Movil
503497,4700,pcon-tmco,20231018,1730,20231014,1,Salon Cama,Internet,App Movil
503498,3700,pcon-tmco,20231018,1730,20231018,3,Salon Cama,Internet,Boleteria
503499,4200,pcon-tmco,20231018,1730,20230926,2,Clas.Cort.,Presencial,Sitio Web
503500,5200,pcon-tmco,20231018,1730,20231014,2,Salon Cama,Presencial,App Movil
503501,5200,pcon-tmco,20231018,1730,20231016,3,Salon Cama,Presencial,Sitio Web
503502,3700,pcon-tmco,20231018,1730,20231015,3,Salon Cama,Presencial,App Movil
503503,4200,pcon-tmco,20231018,1730,20231009,2,Clas.Cort.,Presencial,Boleteria
503504,4200,pcon-tmco,20231018,1730,20231018,1,Clas.Cort.,Presencial,Boleteria
503505,3700,pcon-tmco,20231018,1730,20231010,1,Semi Cama,Presencial,Sitio Web
503506,5200,pcon-tmco,20231018,1900,20231012,2,Semi Cama,Presencial,Boleteria
503507,4700,pcon-tmco,20231018,1900,20231002,1,Salon Cama,Internet,Sitio Web
503508,4700,pcon-tmco,20231018,1900,20231014,2,Salon Cama,Presencial,Boleteria
503509,5200,pcon-tmco,20231018,1900,20231013,1,Clas.Cort.,Presencial,Sitio Web
503510,5200,pcon-tmco,20231018,1900,20231016,3,Clas.Cort.,Presencial,Sitio Web
503511,4700,pcon-tmco,20231018,1900,20231017,1,Clas.Cort.,Internet,Sitio Web
503512,5200,pcon-tmco,20231018,1900,20231017,3,Salon Cama,Internet,App Movil
503513,5200,pcon-tmco,20231018,1900,20231009,3,Salon Cama,Internet,Sitio Web
503514,5200,pcon-tmco,20231018,1900,20231011,3,Clas.Cort.,Presencial,Boleteria
503515,4200,pcon-tmco,20231018,1900,20231017,2,Clas.Cort.,Internet,Sitio Web
503516,4500,tmco-pcon,20231019,0630,20231015,2,Semi Cama,Presencial,App Movil
503517,5500,tmco-pcon,20231019,0630,20231019,2,Semi Cama,Presencial,Sitio Web
503518,5500,tmco-pcon,20231019,0630,20231019,2,Semi Cama,Presencial,App Movil
503519,4500,tmco-pcon,20231019,0630,20231016,3,Salon Cama,Presencial,Boleteria
503520,4500,tmco-pcon,20231019,0630,20231017,3,Clas.Cort.,Presencial,App Movil
503521,5000,tmco-pcon,20231019,0630,20231005,1,Clas.Cort.,Presencial,Sitio Web
503522,5500,tmco-pcon,20231019,0630,20231017,3,Clas.Cort.,Presencial,Sitio Web
503523,5500,tmco-pcon,20231019,0630,20231017,3,Clas.Cort.,Internet,App Movil
503524,4000,tmco-pcon,20231019,0630,20231019,2,Salon Cama,Internet,App Movil
503525,5000,tmco-pcon,20231019,0630,20231018,2,Semi Cama,Presencial,Boleteria
503526,5500,tmco-pcon,20231019,0630,20231016,1,Salon Cama,Presencial,App Movil
503527,4000,tmco-pcon,20231019,0630,20231008,1,Semi Cama,Internet,Boleteria
503528,5000,tmco-pcon,20231019,0630,20231017,1,Clas.Cort.,Internet,Boleteria
503529,4500,tmco-pcon,20231019,0630,20231012,2,Clas.Cort.,Internet,Sitio Web
503530,5000,tmco-pcon,20231019,0630,20231013,1,Salon Cama,Internet,Sitio Web
503531,4500,tmco-pcon,20231019,0700,20231019,1,Salon Cama,Presencial,Boleteria
503532,5500,tmco-pcon,20231019,0700,20231018,1,Semi Cama,Internet,Boleteria
503533,5000,tmco-pcon,20231019,0700,20231019,1,Clas.Cort.,Presencial,App Movil
503534,4500,tmco-pcon,20231019,0700,20231016,3,Salon Cama,Internet,Sitio Web
503535,5000,tmco-pcon,20231019,0700,20231012,2,Salon Cama,Presencial,App Movil
503536,5500,tmco-pcon,20231019,0700,20231008,3,Semi Cama,Internet,Sitio Web
503537,4000,tmco-pcon,20231019,0700,20231010,1,Clas.Cort.,Presencial,Boleteria
503538,4500,tmco-pcon,20231019,0700,20231004,1,Clas.Cort.,Internet,Sitio Web
503539,4000,tmco-pcon,20231019,0700,20231018,1,Salon Cama,Presencial,App Movil
503540,5500,tmco-pcon,20231019,0700,20231018,2,Salon Cama,Presencial,Sitio Web
503541,4500,tmco-pcon,20231019,0700,20231004,1,Salon Cama,Internet,Boleteria
503542,5000,tmco-pcon,20231019,0930,20231007,3,Clas.Cort.,Internet,Boleteria
503543,5500,tmco-pcon,20231019,0930,20231018,2,Salon Cama,Presencial,App Movil
503544,4000,tmco-pcon,20231019,0930,20231011,1,Clas.Cort.,Presencial,Sitio Web
503545,4500,tmco-pcon,20231019,0930,20231019,2,Semi Cama,Internet,App Movil
503546,4000,tmco-pcon,20231019,0930,20231013,3,Semi Cama,Presencial,Sitio Web
503547,5500,tmco-pcon,20231019,0930,20231014,1,Semi Cama,Internet,Boleteria
503548,4000,tmco-pcon,20231019,0930,20231014,1,Semi Cama,Internet,Sitio Web
503549,4000,tmco-pcon,20231019,0930,20231019,1,Salon Cama,Internet,Sitio Web
503550,5500,tmco-pcon,20231019,0930,20231015,3,Salon Cama,Internet,Boleteria
503551,5500,tmco-pcon,20231019,0930,20231017,1,Salon Cama,Presencial,App Movil
503552,4000,tmco-pcon,20231019,0930,20231016,2,Semi Cama,Presencial,App Movil
503553,5000,tmco-pcon,20231019,0930,20231018,3,Clas.Cort.,Presencial,App Movil
503554,4000,tmco-pcon,20231019,0930,20231019,3,Clas.Cort.,Presencial,Boleteria
503555,4000,tmco-pcon,20231019,0930,20231015,1,Salon Cama,Presencial,Boleteria
503556,5500,tmco-pcon,20231019,0930,20231017,3,Clas.Cort.,Internet,Sitio Web
503557,5500,tmco-pcon,20231019,0930,20231009,1,Clas.Cort.,Presencial,App Movil
503558,4500,tmco-pcon,20231019,0930,20231019,2,Clas.Cort.,Internet,Boleteria
503559,4500,tmco-pcon,20231019,0930,20231019,1,Salon Cama,Presencial,Sitio Web
503560,5500,tmco-pcon,20231019,0930,20231019,1,Clas.Cort.,Internet,Sitio Web
503561,4500,tmco-pcon,20231019,0930,20231019,3,Clas.Cort.,Presencial,App Movil
503562,4500,tmco-pcon,20231019,0930,20231019,2,Clas.Cort.,Internet,App Movil
503563,5500,tmco-pcon,20231019,1300,20231019,3,Semi Cama,Presencial,Sitio Web
503564,4500,tmco-pcon,20231019,1300,20231017,3,Clas.Cort.,Presencial,App Movil
503565,5000,tmco-pcon,20231019,1300,20231019,2,Semi Cama,Presencial,Sitio Web
503566,5000,tmco-pcon,20231019,1300,20231019,1,Salon Cama,Presencial,App Movil
503567,4000,tmco-pcon,20231019,1300,20231018,2,Semi Cama,Presencial,App Movil
503568,5500,tmco-pcon,20231019,1300,20231006,3,Clas.Cort.,Presencial,Boleteria
503569,5500,tmco-pcon,20231019,1300,20231004,1,Salon Cama,Internet,Sitio Web
503570,4500,tmco-pcon,20231019,1300,20231019,2,Clas.Cort.,Internet,Boleteria
503571,5500,tmco-pcon,20231019,1300,20231012,1,Clas.Cort.,Internet,Boleteria
503572,4000,tmco-pcon,20231019,1730,20231014,2,Clas.Cort.,Internet,Sitio Web
503573,4500,tmco-pcon,20231019,1730,20231018,2,Clas.Cort.,Internet,App Movil
503574,4000,tmco-pcon,20231019,1730,20231017,3,Semi Cama,Internet,Sitio Web
503575,4000,tmco-pcon,20231019,1730,20231006,3,Clas.Cort.,Presencial,Boleteria
503576,4000,tmco-pcon,20231019,1730,20231019,3,Clas.Cort.,Internet,Sitio Web
503577,5000,tmco-pcon,20231019,1730,20231019,3,Salon Cama,Presencial,App Movil
503578,4500,tmco-pcon,20231019,1730,20231018,1,Salon Cama,Presencial,Sitio Web
503579,5000,tmco-pcon,20231019,1730,20231009,1,Clas.Cort.,Internet,Boleteria
503580,4000,tmco-pcon,20231019,1730,20231018,1,Semi Cama,Presencial,Boleteria
503581,4000,tmco-pcon,20231019,1730,20231019,2,Clas.Cort.,Internet,App Movil
503582,4000,tmco-pcon,20231019,1730,20231015,3,Clas.Cort.,Internet,Boleteria
503583,5000,tmco-pcon,20231019,1730,20231015,3,Semi Cama,Presencial,App Movil
503584,4000,tmco-pcon,20231019,1730,20231016,3,Clas.Cort.,Presencial,App Movil
503585,4500,tmco-pcon,20231019,1730,20231018,1,Semi Cama,Internet,Boleteria
503586,4500,tmco-pcon,20231019,1730,20231012,2,Clas.Cort.,Presencial,Boleteria
503587,5000,tmco-pcon,20231019,1730,20230919,1,Semi Cama,Internet,Boleteria
503588,4000,tmco-pcon,20231019,1730,20231017,2,Salon Cama,Presencial,App Movil
503589,4000,tmco-pcon,20231019,1730,20231017,1,Clas.Cort.,Internet,Sitio Web
503590,5500,tmco-pcon,20231019,1900,20231009,3,Semi Cama,Internet,Sitio Web
503591,4500,tmco-pcon,20231019,1900,20231011,3,Salon Cama,Internet,App Movil
503592,5000,tmco-pcon,20231019,1900,20231019,3,Clas.Cort.,Internet,Boleteria
503593,4000,tmco-pcon,20231019,1900,20231018,1,Clas.Cort.,Internet,App Movil
503594,4500,tmco-pcon,20231019,1900,20231016,1,Semi Cama,Presencial,Boleteria
503595,4500,tmco-pcon,20231019,1900,20231012,3,Semi Cama,Presencial,Boleteria
503596,4000,tmco-pcon,20231019,1900,20231019,2,Salon Cama,Presencial,Boleteria
503597,4000,tmco-pcon,20231019,1900,20231019,3,Semi Cama,Presencial,Sitio Web
503598,5500,tmco-pcon,20231019,1900,20231015,2,Clas.Cort.,Presencial,Boleteria
503599,5500,tmco-pcon,20231019,1900,20231009,3,Salon Cama,Internet,Sitio Web
503600,5500,tmco-pcon,20231019,1900,20231016,3,Salon Cama,Internet,Boleteria
503601,4000,tmco-pcon,20231019,1900,20231014,1,Semi Cama,Internet,Boleteria
503602,4000,tmco-pcon,20231019,1900,20231015,2,Semi Cama,Presencial,Boleteria
503603,5000,tmco-pcon,20231019,1900,20231018,3,Salon Cama,Presencial,Sitio Web
503604,4000,tmco-pcon,20231019,1900,20231018,2,Salon Cama,Presencial,Boleteria
503605,5200,pcon-tmco,20231019,0630,20231007,3,Semi Cama,Presencial,Boleteria
503606,3700,pcon-tmco,20231019,0630,20231017,3,Salon Cama,Internet,Boleteria
503607,4200,pcon-tmco,20231019,0630,20231011,1,Semi Cama,Internet,App Movil
503608,4700,pcon-tmco,20231019,0630,20231018,1,Clas.Cort.,Internet,App Movil
503609,5200,pcon-tmco,20231019,0630,20230927,1,Semi Cama,Presencial,App Movil
503610,5200,pcon-tmco,20231019,0630,20231017,2,Semi Cama,Internet,Sitio Web
503611,4200,pcon-tmco,20231019,0630,20231014,3,Semi Cama,Internet,App Movil
503612,4200,pcon-tmco,20231019,0630,20231009,1,Semi Cama,Presencial,Sitio Web
503613,3700,pcon-tmco,20231019,0630,20231009,1,Clas.Cort.,Presencial,Sitio Web
503614,5200,pcon-tmco,20231019,0630,20231019,1,Clas.Cort.,Presencial,Boleteria
503615,5200,pcon-tmco,20231019,0630,20231017,2,Salon Cama,Internet,Boleteria
503616,3700,pcon-tmco,20231019,0630,20231014,1,Salon Cama,Presencial,Boleteria
503617,3700,pcon-tmco,20231019,0630,20231007,1,Clas.Cort.,Internet,App Movil
503618,3700,pcon-tmco,20231019,0630,20231015,1,Clas.Cort.,Presencial,App Movil
503619,5200,pcon-tmco,20231019,0700,20231013,2,Salon Cama,Presencial,App Movil
503620,3700,pcon-tmco,20231019,0700,20231011,1,Semi Cama,Presencial,Sitio Web
503621,5200,pcon-tmco,20231019,0700,20231012,2,Semi Cama,Presencial,Sitio Web
503622,4700,pcon-tmco,20231019,0700,20230930,1,Semi Cama,Presencial,Sitio Web
503623,3700,pcon-tmco,20231019,0700,20231015,2,Salon Cama,Internet,Sitio Web
503624,4700,pcon-tmco,20231019,0700,20231003,3,Semi Cama,Internet,Boleteria
503625,3700,pcon-tmco,20231019,0930,20231015,3,Salon Cama,Presencial,Sitio Web
503626,3700,pcon-tmco,20231019,0930,20231019,2,Salon Cama,Presencial,Boleteria
503627,4200,pcon-tmco,20231019,0930,20231018,3,Clas.Cort.,Presencial,Sitio Web
503628,3700,pcon-tmco,20231019,0930,20231004,2,Clas.Cort.,Internet,App Movil
503629,3700,pcon-tmco,20231019,0930,20231015,2,Semi Cama,Presencial,App Movil
503630,5200,pcon-tmco,20231019,0930,20231015,1,Salon Cama,Presencial,Sitio Web
503631,4700,pcon-tmco,20231019,0930,20231011,1,Salon Cama,Internet,Sitio Web
503632,5200,pcon-tmco,20231019,0930,20231013,1,Salon Cama,Internet,App Movil
503633,4200,pcon-tmco,20231019,0930,20231018,3,Clas.Cort.,Internet,App Movil
503634,3700,pcon-tmco,20231019,0930,20231010,1,Semi Cama,Presencial,Sitio Web
503635,4700,pcon-tmco,20231019,0930,20231013,2,Salon Cama,Presencial,App Movil
503636,4700,pcon-tmco,20231019,0930,20231018,2,Salon Cama,Presencial,Boleteria
503637,4700,pcon-tmco,20231019,0930,20231006,3,Salon Cama,Internet,Boleteria
503638,4200,pcon-tmco,20231019,0930,20231017,3,Clas.Cort.,Presencial,Boleteria
503639,5200,pcon-tmco,20231019,0930,20231018,1,Semi Cama,Internet,Sitio Web
503640,4200,pcon-tmco,20231019,0930,20231017,2,Clas.Cort.,Presencial,Sitio Web
503641,5200,pcon-tmco,20231019,1300,20231014,2,Semi Cama,Presencial,App Movil
503642,4200,pcon-tmco,20231019,1300,20231013,2,Clas.Cort.,Internet,Sitio Web
503643,3700,pcon-tmco,20231019,1300,20231007,2,Semi Cama,Internet,Boleteria
503644,4700,pcon-tmco,20231019,1300,20231010,1,Clas.Cort.,Internet,Sitio Web
503645,5200,pcon-tmco,20231019,1300,20230924,1,Semi Cama,Internet,Boleteria
503646,3700,pcon-tmco,20231019,1300,20231017,2,Clas.Cort.,Internet,Boleteria
503647,3700,pcon-tmco,20231019,1730,20231011,3,Semi Cama,Internet,Boleteria
503648,4200,pcon-tmco,20231019,1730,20231018,1,Salon Cama,Internet,Sitio Web
503649,5200,pcon-tmco,20231019,1730,20231018,3,Semi Cama,Presencial,Sitio Web
503650,5200,pcon-tmco,20231019,1730,20231018,2,Salon Cama,Presencial,Boleteria
503651,4700,pcon-tmco,20231019,1730,20231012,2,Salon Cama,Internet,Boleteria
503652,5200,pcon-tmco,20231019,1730,20231019,3,Semi Cama,Presencial,Sitio Web
503653,4700,pcon-tmco,20231019,1730,20231019,1,Salon Cama,Presencial,Boleteria
503654,4200,pcon-tmco,20231019,1730,20231016,3,Clas.Cort.,Internet,Boleteria
503655,4200,pcon-tmco,20231019,1730,20231012,2,Salon Cama,Presencial,Sitio Web
503656,4200,pcon-tmco,20231019,1730,20231015,3,Semi Cama,Presencial,Sitio Web
503657,4700,pcon-tmco,20231019,1730,20231018,3,Salon Cama,Internet,Sitio Web
503658,5200,pcon-tmco,20231019,1730,20231013,2,Salon Cama,Internet,Boleteria
503659,4700,pcon-tmco,20231019,1900,20231016,1,Clas.Cort.,Internet,Sitio Web
503660,3700,pcon-tmco,20231019,1900,20231015,1,Clas.Cort.,Presencial,Boleteria
503661,4700,pcon-tmco,20231019,1900,20231003,3,Semi Cama,Internet,Boleteria
503662,4700,pcon-tmco,20231019,1900,20231016,3,Semi Cama,Internet,Sitio Web
503663,4700,pcon-tmco,20231019,1900,20231018,3,Clas.Cort.,Internet,App Movil
503664,5200,pcon-tmco,20231019,1900,20231011,2,Clas.Cort.,Presencial,Sitio Web
